Cause,Effect,Lag,SSR F-Test Statistic,SSR F-Test P-Value
CPI_Value_Inflation,Average_Hourly_Earning,6,0.6945202048314338,0.6544828266428504
CPI_Value_Inflation,Average_Hourly_Earning,7,0.41400301918338245,0.891980075389997
CPI_Value_Inflation,Average_Hourly_Earning,8,0.38343988395841844,0.9275158919341824
CPI_Value_Inflation,Average_Hourly_Earning,9,0.4575502557208622,0.8998752433335102
CPI_Value_Inflation,Average_Hourly_Earning,10,0.5441700909336573,0.8550994769512673
CPI_Value_Inflation,producer_price_index_all_commodities,1,0.03753002448681312,0.8466832606851068
CPI_Value_Inflation,producer_price_index_all_commodities,2,4.538674051303209,0.012421432380876899
CPI_Value_Inflation,producer_price_index_all_commodities,3,3.2717819021089647,0.023397359546377238
CPI_Value_Inflation,producer_price_index_all_commodities,4,3.4999275227915825,0.009583487601826318
CPI_Value_Inflation,producer_price_index_all_commodities,5,2.6928544306915656,0.02407525310123213
CPI_Value_Inflation,producer_price_index_all_commodities,6,2.1084222553457126,0.057205810172241744
CPI_Value_Inflation,producer_price_index_all_commodities,7,1.8167899607078355,0.09040478445661296
CPI_Value_Inflation,producer_price_index_all_commodities,8,1.6414534428914895,0.12083987325614828
CPI_Value_Inflation,producer_price_index_all_commodities,9,1.579223059657733,0.13020021521306854
CPI_Value_Inflation,producer_price_index_all_commodities,10,1.5802914944730477,0.1222103371523203
producer_price_index_all_commodities,Trade_Volume_Pct_Change_Index_Value,1,19.251949441066397,2.3009901110578377e-05
producer_price_index_all_commodities,Trade_Volume_Pct_Change_Index_Value,2,9.426275020195224,0.00014971621667773694
producer_price_index_all_commodities,Trade_Volume_Pct_Change_Index_Value,3,6.871300268990748,0.0002501494403565829
producer_price_index_all_commodities,Trade_Volume_Pct_Change_Index_Value,4,5.310715655985515,0.0005534878566548506
producer_price_index_all_commodities,Trade_Volume_Pct_Change_Index_Value,5,4.502537651414049,0.0008425845408342336
producer_price_index_all_commodities,Trade_Volume_Pct_Change_Index_Value,6,3.3692845742794364,0.004198903740238144
producer_price_index_all_commodities,Trade_Volume_Pct_Change_Index_Value,7,3.5251811694856623,0.0018142476723474613
producer_price_index_all_commodities,Trade_Volume_Pct_Change_Index_Value,8,3.6034515093687545,0.0009183315613499874
producer_price_index_all_commodities,Trade_Volume_Pct_Change_Index_Value,9,3.260990400117495,0.0014980258846561947
producer_price_index_all_commodities,Trade_Volume_Pct_Change_Index_Value,10,4.040990744262049,0.00010185639831127176
producer_price_index_all_commodities,US_Crude_Oil_Prices_Dollar_Per_Barrel,1,3.8677624230295855,0.05128849394773271
producer_price_index_all_commodities,US_Crude_Oil_Prices_Dollar_Per_Barrel,2,2.6101883386920437,0.07734172087136568
producer_price_index_all_commodities,US_Crude_Oil_Prices_Dollar_Per_Barrel,3,1.1615029863087996,0.3271362114561297
producer_price_index_all_commodities,US_Crude_Oil_Prices_Dollar_Per_Barrel,4,1.0939759066009533,0.36253501390631526
producer_price_index_all_commodities,US_Crude_Oil_Prices_Dollar_Per_Barrel,5,2.1636525423945585,0.06245655545200176
producer_price_index_all_commodities,US_Crude_Oil_Prices_Dollar_Per_Barrel,6,2.453332249154089,0.028452573640967937
producer_price_index_all_commodities,US_Crude_Oil_Prices_Dollar_Per_Barrel,7,2.0464874528364922,0.05496926347328363
producer_price_index_all_commodities,US_Crude_Oil_Prices_Dollar_Per_Barrel,8,1.9012205863299252,0.06649713334766535
producer_price_index_all_commodities,US_Crude_Oil_Prices_Dollar_Per_Barrel,9,1.821000425664333,0.07220440741642074
producer_price_index_all_commodities,US_Crude_Oil_Prices_Dollar_Per_Barrel,10,1.6976598465613593,0.090468265792952
producer_price_index_all_commodities,Federal_Rates_Monthly,1,1.9520537527219999,0.16467499000186797
producer_price_index_all_commodities,Federal_Rates_Monthly,2,1.3744839956122614,0.2565937454619959
producer_price_index_all_commodities,Federal_Rates_Monthly,3,1.4216551163093005,0.2394889691620637
producer_price_index_all_commodities,Federal_Rates_Monthly,4,1.3387619671866227,0.25927019977721966
producer_price_index_all_commodities,Federal_Rates_Monthly,5,0.6704969461391382,0.6465580583316313
producer_price_index_all_commodities,Federal_Rates_Monthly,6,0.5446913952832982,0.7732531864288755
producer_price_index_all_commodities,Federal_Rates_Monthly,7,0.6183311885783785,0.7398590093988763
producer_price_index_all_commodities,Federal_Rates_Monthly,8,0.4219299872025413,0.905801423533212
producer_price_index_all_commodities,Federal_Rates_Monthly,9,0.6096468636685664,0.7865766496490784
producer_price_index_all_commodities,Federal_Rates_Monthly,10,0.6019665996670597,0.8091449493027288
producer_price_index_all_commodities,Nominal_Broad_US_Dollar_Index,1,1.4133466535159303,0.2366041508862557
producer_price_index_all_commodities,Nominal_Broad_US_Dollar_Index,2,0.807607652060879,0.4481311484886954
producer_price_index_all_commodities,Nominal_Broad_US_Dollar_Index,3,5.426638121168554,0.001516324340085594
producer_price_index_all_commodities,Nominal_Broad_US_Dollar_Index,4,5.42507600637667,0.00046286734478451805
producer_price_index_all_commodities,Nominal_Broad_US_Dollar_Index,5,4.218101508560623,0.0014295409689665092
producer_price_index_all_commodities,Nominal_Broad_US_Dollar_Index,6,3.520216566034096,0.0030511225546009523
producer_price_index_all_commodities,Nominal_Broad_US_Dollar_Index,7,3.408204225227062,0.002390404589083147
producer_price_index_all_commodities,Nominal_Broad_US_Dollar_Index,8,3.2213448321082057,0.00246075936598305
producer_price_index_all_commodities,Nominal_Broad_US_Dollar_Index,9,2.7072861939260027,0.006925887819532485
producer_price_index_all_commodities,Nominal_Broad_US_Dollar_Index,10,2.092310793965888,0.031125975663842526
producer_price_index_all_commodities,Adjusted_Closing_Price,1,0.49493711607112956,0.4829538145883875
producer_price_index_all_commodities,Adjusted_Closing_Price,2,3.3897166041676527,0.03670219760969069
producer_price_index_all_commodities,Adjusted_Closing_Price,3,2.3545268916153215,0.07508059207795752
producer_price_index_all_commodities,Adjusted_Closing_Price,4,3.203072596176134,0.0152954567501308
producer_price_index_all_commodities,Adjusted_Closing_Price,5,2.589293133939574,0.02907113152871673
producer_price_index_all_commodities,Adjusted_Closing_Price,6,2.266278133109012,0.04165075937112105
producer_price_index_all_commodities,Adjusted_Closing_Price,7,1.6839546349169763,0.11958501103342462
producer_price_index_all_commodities,Adjusted_Closing_Price,8,1.2709017582275834,0.2657090527108509
producer_price_index_all_commodities,Adjusted_Closing_Price,9,1.0451073594770943,0.40931981356949204
producer_price_index_all_commodities,Adjusted_Closing_Price,10,1.0665185644388333,0.3944464398504223
producer_price_index_all_commodities,US_Export_to_Russia,1,0.060608394373208106,0.8059136306257171
producer_price_index_all_commodities,US_Export_to_Russia,2,0.4893890760096762,0.6141169633428221
producer_price_index_all_commodities,US_Export_to_Russia,3,0.37083937525629396,0.7741729749467401
producer_price_index_all_commodities,US_Export_to_Russia,4,0.29776723439650915,0.8789427674100558
producer_price_index_all_commodities,US_Export_to_Russia,5,0.2658652327857278,0.9309416907511179
producer_price_index_all_commodities,US_Export_to_Russia,6,0.25980498538053587,0.9543884814727396
producer_price_index_all_commodities,US_Export_to_Russia,7,0.23770671270906366,0.9751018796488194
producer_price_index_all_commodities,US_Export_to_Russia,8,0.44041113886424116,0.894428795587281
producer_price_index_all_commodities,US_Export_to_Russia,9,0.7348332219644749,0.676199236691464
producer_price_index_all_commodities,US_Export_to_Russia,10,0.7047607095250856,0.7181831900800106
producer_price_index_all_commodities,US_Unemployment_Rate,1,0.788370076517462,0.37618440217378657
producer_price_index_all_commodities,US_Unemployment_Rate,2,1.0855130680011287,0.3407465687591646
producer_price_index_all_commodities,US_Unemployment_Rate,3,0.9460283230903047,0.4205472865968025
producer_price_index_all_commodities,US_Unemployment_Rate,4,0.6780801453948417,0.6084001822241137
producer_price_index_all_commodities,US_Unemployment_Rate,5,0.5613051142393344,0.7294617414414348
producer_price_index_all_commodities,US_Unemployment_Rate,6,0.44818597563620366,0.8450284199285969
producer_price_index_all_commodities,US_Unemployment_Rate,7,0.40083627243120656,0.9001216392596768
producer_price_index_all_commodities,US_Unemployment_Rate,8,0.5902745967197942,0.7841693083619778
producer_price_index_all_commodities,US_Unemployment_Rate,9,0.5962789733136744,0.7977258194826605
producer_price_index_all_commodities,US_Unemployment_Rate,10,0.7248523426984088,0.699545720146918
producer_price_index_all_commodities,US_Consumer_Sentiment,1,0.10188767631987887,0.7500730588998183
producer_price_index_all_commodities,US_Consumer_Sentiment,2,0.22828774300636884,0.796211170861456
producer_price_index_all_commodities,US_Consumer_Sentiment,3,0.2799768412246327,0.8397707400264534
producer_price_index_all_commodities,US_Consumer_Sentiment,4,0.13458084340645085,0.9693427649667438
producer_price_index_all_commodities,US_Consumer_Sentiment,5,0.2049404912759105,0.9598686471348169
producer_price_index_all_commodities,US_Consumer_Sentiment,6,0.6837103896084398,0.6630973685856316
producer_price_index_all_commodities,US_Consumer_Sentiment,7,0.7442682344625899,0.6349609133815204
producer_price_index_all_commodities,US_Consumer_Sentiment,8,0.8180243615972917,0.588237231634328
producer_price_index_all_commodities,US_Consumer_Sentiment,9,0.9215163586942796,0.5094903306821428
producer_price_index_all_commodities,US_Consumer_Sentiment,10,0.9333047866428579,0.5059952578726848
producer_price_index_all_commodities,Price,1,1.5716273739255466,0.21215364382472585
producer_price_index_all_commodities,Price,2,0.8786791388042845,0.41776441508444295
producer_price_index_all_commodities,Price,3,2.098324686818098,0.1036755210272087
producer_price_index_all_commodities,Price,4,1.3528855425295034,0.2541795854245523
producer_price_index_all_commodities,Price,5,1.3940017141560501,0.23120519127088496
producer_price_index_all_commodities,Price,6,1.357748684598753,0.23731860622659184
producer_price_index_all_commodities,Price,7,1.238126820595757,0.2876822358292686
producer_price_index_all_commodities,Price,8,1.172708363048868,0.32177061797819423
producer_price_index_all_commodities,Price,9,0.7819477039903955,0.6333976188501651
producer_price_index_all_commodities,Price,10,0.7075460426427028,0.7156103719623303
producer_price_index_all_commodities,US_Mean_Monthly_Market_Volatility,1,0.01265227126510365,0.9106093204233551
producer_price_index_all_commodities,US_Mean_Monthly_Market_Volatility,2,0.22129035530619962,0.8017829186564895
producer_price_index_all_commodities,US_Mean_Monthly_Market_Volatility,3,0.9946664092172961,0.3976443825040672
producer_price_index_all_commodities,US_Mean_Monthly_Market_Volatility,4,1.1333779904433456,0.34389958148941735
producer_price_index_all_commodities,US_Mean_Monthly_Market_Volatility,5,0.6901350067064665,0.6318291344492236
producer_price_index_all_commodities,US_Mean_Monthly_Market_Volatility,6,0.5779828781744092,0.7472497729346013
producer_price_index_all_commodities,US_Mean_Monthly_Market_Volatility,7,0.5682528144146113,0.780398134375943
producer_price_index_all_commodities,US_Mean_Monthly_Market_Volatility,8,0.8919759288295918,0.525775395040913
producer_price_index_all_commodities,US_Mean_Monthly_Market_Volatility,9,0.7961169756428075,0.6205404810786601
producer_price_index_all_commodities,US_Mean_Monthly_Market_Volatility,10,0.5744435845185472,0.8316209544930606
producer_price_index_all_commodities,Average_Hourly_Earning,1,4.143602896578426,0.043763351829653165
producer_price_index_all_commodities,Average_Hourly_Earning,2,2.3477605005222935,0.09959299095468516
producer_price_index_all_commodities,Average_Hourly_Earning,3,1.7842367615778025,0.15344476723633335
producer_price_index_all_commodities,Average_Hourly_Earning,4,1.309931226543349,0.2699403116812044
producer_price_index_all_commodities,Average_Hourly_Earning,5,1.090470971608017,0.3691408190399679
producer_price_index_all_commodities,Average_Hourly_Earning,6,0.825428845902549,0.5524202660296408
producer_price_index_all_commodities,Average_Hourly_Earning,7,0.5391048078212974,0.8032911770337929
producer_price_index_all_commodities,Average_Hourly_Earning,8,0.5521010791915837,0.814760728530002
producer_price_index_all_commodities,Average_Hourly_Earning,9,0.6002281440566986,0.7944502970500662
producer_price_index_all_commodities,Average_Hourly_Earning,10,0.6385319623515116,0.777874135088405
producer_price_index_all_commodities,CPI_Value_Inflation,1,2.377548092565691,0.12544887046259612
producer_price_index_all_commodities,CPI_Value_Inflation,2,3.2297430750195097,0.04273915790070296
producer_price_index_all_commodities,CPI_Value_Inflation,3,2.028824273820556,0.11311555769225505
producer_price_index_all_commodities,CPI_Value_Inflation,4,1.7998517925216244,0.1329983331576117
producer_price_index_all_commodities,CPI_Value_Inflation,5,2.149673792898412,0.06402261000442849
producer_price_index_all_commodities,CPI_Value_Inflation,6,2.225365936058303,0.04523971551411538
producer_price_index_all_commodities,CPI_Value_Inflation,7,1.765006192058191,0.10089972415839174
producer_price_index_all_commodities,CPI_Value_Inflation,8,1.6937338438274012,0.10741458310121209
producer_price_index_all_commodities,CPI_Value_Inflation,9,1.4350958374572358,0.1818538851562521
producer_price_index_all_commodities,CPI_Value_Inflation,10,1.750258126911843,0.07883541263398171
